,file,age,gender,race,service_test,confidence
923,train/924.jpg,3-9,Female,Southeast Asian,True,0.9998779296875
925,train/926.jpg,30-39,Male,Southeast Asian,True,0.9994749426841736
935,train/936.jpg,20-29,Female,Southeast Asian,True,0.9924468994140625
943,train/944.jpg,60-69,Female,Southeast Asian,True,nenhum rosto detectado (=0)
944,train/945.jpg,30-39,Male,Southeast Asian,False,0.9854831695556641
957,train/958.jpg,3-9,Female,Southeast Asian,False,0.9995920062065125
968,train/969.jpg,40-49,Male,Southeast Asian,True,nenhum rosto detectado (=0)
969,train/970.jpg,20-29,Female,Southeast Asian,True,0.9908490180969238
971,train/972.jpg,30-39,Male,Southeast Asian,True,0.999972939491272
989,train/990.jpg,3-9,Male,Southeast Asian,False,0.9999555349349976
995,train/996.jpg,10-19,Male,Southeast Asian,True,0.9999983310699463
996,train/997.jpg,30-39,Male,Southeast Asian,True,0.9999991655349731
1026,train/1027.jpg,3-9,Male,Southeast Asian,True,0.9993002414703369
1029,train/1030.jpg,20-29,Male,Southeast Asian,False,0.9999886751174927
1038,train/1039.jpg,30-39,Female,Southeast Asian,False,0.9999974966049194
1041,train/1042.jpg,3-9,Male,Southeast Asian,True,0.999783456325531
1051,train/1052.jpg,0-2,Female,Southeast Asian,True,0.9947127103805542
1056,train/1057.jpg,20-29,Male,Southeast Asian,True,0.9999802112579346
1064,train/1065.jpg,20-29,Female,Southeast Asian,False,0.9649232029914856
1068,train/1069.jpg,20-29,Male,Southeast Asian,True,0.9998502731323242
1082,train/1083.jpg,30-39,Female,Southeast Asian,False,0.9999896287918091
1110,train/1111.jpg,20-29,Female,Southeast Asian,False,0.9999946355819702
1120,train/1121.jpg,20-29,Female,Southeast Asian,True,0.9977771639823914
1129,train/1130.jpg,20-29,Male,Southeast Asian,False,0.9999995231628418
1145,train/1146.jpg,3-9,Female,Southeast Asian,False,0.7242619395256042
1163,train/1164.jpg,20-29,Male,Southeast Asian,True,0.9988070726394653
1179,train/1180.jpg,10-19,Female,Southeast Asian,True,0.999993085861206
1184,train/1185.jpg,10-19,Female,Southeast Asian,True,0.9988343119621277
1185,train/1186.jpg,10-19,Female,Southeast Asian,True,0.9936362504959106
1190,train/1191.jpg,10-19,Male,Southeast Asian,True,0.9999878406524658
1204,train/1205.jpg,20-29,Female,Southeast Asian,False,0.999983549118042
1209,train/1210.jpg,10-19,Male,Southeast Asian,False,1.0
1214,train/1215.jpg,3-9,Male,Southeast Asian,True,0.9999613761901855
1217,train/1218.jpg,3-9,Male,Southeast Asian,True,0.9987258315086365
1219,train/1220.jpg,20-29,Male,Southeast Asian,False,0.9999964237213135
1220,train/1221.jpg,20-29,Female,Southeast Asian,False,nenhum rosto detectado (=0)
1221,train/1222.jpg,30-39,Male,Southeast Asian,False,nenhum rosto detectado (=0)
1222,train/1223.jpg,20-29,Male,Southeast Asian,True,0.9999752044677734
1240,train/1241.jpg,10-19,Female,Southeast Asian,False,0.9998531341552734
1259,train/1260.jpg,60-69,Male,Southeast Asian,True,0.9999548196792603
1264,train/1265.jpg,20-29,Female,Southeast Asian,False,1.0
1274,train/1275.jpg,20-29,Male,Southeast Asian,True,0.9979021549224854
1286,train/1287.jpg,50-59,Male,Southeast Asian,False,0.9971370697021484
1297,train/1298.jpg,20-29,Female,Southeast Asian,False,0.9993114471435547
1298,train/1299.jpg,20-29,Female,Southeast Asian,True,0.9999639987945557
1311,train/1312.jpg,20-29,Female,Southeast Asian,False,0.999991774559021
1313,train/1314.jpg,10-19,Male,Southeast Asian,True,0.9964520931243896
1315,train/1316.jpg,3-9,Male,Southeast Asian,False,0.9998325109481812
1323,train/1324.jpg,30-39,Male,Southeast Asian,True,0.902101457118988
1324,train/1325.jpg,20-29,Male,Southeast Asian,True,0.9997469782829285
1348,train/1349.jpg,50-59,Male,Southeast Asian,False,0.9999388456344604
1401,train/1402.jpg,40-49,Male,Southeast Asian,True,0.9951947331428528
1432,train/1433.jpg,20-29,Female,Southeast Asian,False,0.9997599720954895
1440,train/1441.jpg,more than 70,Male,Southeast Asian,True,0.9995005130767822
1442,train/1443.jpg,20-29,Female,Southeast Asian,True,0.9998421669006348
1446,train/1447.jpg,3-9,Male,Southeast Asian,True,0.9487797021865845
1450,train/1451.jpg,50-59,Female,Southeast Asian,True,0.9999812841415405
1451,train/1452.jpg,20-29,Male,Southeast Asian,False,0.9998292922973633
1455,train/1456.jpg,60-69,Male,Southeast Asian,False,0.9999591112136841
1459,train/1460.jpg,20-29,Male,Southeast Asian,True,0.9999771118164062
1485,train/1486.jpg,30-39,Female,Southeast Asian,True,0.9961152076721191
1491,train/1492.jpg,30-39,Male,Southeast Asian,False,0.9999377727508545
1492,train/1493.jpg,50-59,Female,Southeast Asian,True,0.9999990463256836
1493,train/1494.jpg,50-59,Male,Southeast Asian,True,0.9999111890792847
1496,train/1497.jpg,30-39,Female,Southeast Asian,True,0.9999178647994995
1500,train/1501.jpg,20-29,Female,Southeast Asian,True,0.9999992847442627
1526,train/1527.jpg,20-29,Male,Southeast Asian,True,0.999757707118988
1537,train/1538.jpg,40-49,Female,Southeast Asian,False,0.999985933303833
1539,train/1540.jpg,30-39,Male,Southeast Asian,False,0.9968098998069763
1549,train/1550.jpg,20-29,Male,Southeast Asian,True,0.9999998807907104
1563,train/1564.jpg,10-19,Female,Southeast Asian,False,0.9998806715011597
1576,train/1577.jpg,30-39,Male,Southeast Asian,True,0.9999754428863525
1579,train/1580.jpg,30-39,Female,Southeast Asian,True,0.997008740901947
1582,train/1583.jpg,3-9,Male,Southeast Asian,True,0.9999985694885254
1595,train/1596.jpg,20-29,Female,Southeast Asian,True,0.9998939037322998
1596,train/1597.jpg,40-49,Female,Southeast Asian,False,0.9870636463165283
1598,train/1599.jpg,3-9,Male,Southeast Asian,False,0.9999346733093262
1608,train/1609.jpg,30-39,Male,Southeast Asian,True,0.9998797178268433
1613,train/1614.jpg,30-39,Male,Southeast Asian,False,0.9999575614929199
1633,train/1634.jpg,30-39,Male,Southeast Asian,False,0.999968409538269
1648,train/1649.jpg,3-9,Female,Southeast Asian,False,0.9800461530685425
1652,train/1653.jpg,20-29,Male,Southeast Asian,True,0.9974486231803894
1653,train/1654.jpg,40-49,Female,Southeast Asian,True,0.9980369210243225
1667,train/1668.jpg,20-29,Female,Southeast Asian,True,0.9999995231628418
1670,train/1671.jpg,20-29,Female,Southeast Asian,False,0.9735185503959656
1672,train/1673.jpg,3-9,Male,Southeast Asian,False,0.9998207688331604
1695,train/1696.jpg,10-19,Male,Southeast Asian,False,0.9999210834503174
1700,train/1701.jpg,10-19,Female,Southeast Asian,True,0.9999040365219116
1711,train/1712.jpg,30-39,Male,Southeast Asian,False,0.9999997615814209
1723,train/1724.jpg,20-29,Male,Southeast Asian,True,0.9980460405349731
1725,train/1726.jpg,20-29,Male,Southeast Asian,False,0.9999986886978149
1748,train/1749.jpg,20-29,Male,Southeast Asian,True,0.9999715089797974
1750,train/1751.jpg,30-39,Male,Southeast Asian,False,0.9999984502792358
1752,train/1753.jpg,10-19,Female,Southeast Asian,False,0.999951958656311
1754,train/1755.jpg,30-39,Female,Southeast Asian,True,0.9999990463256836
1766,train/1767.jpg,20-29,Male,Southeast Asian,True,mais de um rosto detectado
1767,train/1768.jpg,20-29,Female,Southeast Asian,False,0.9999945163726807
1771,train/1772.jpg,20-29,Female,Southeast Asian,True,nenhum rosto detectado (=0)
1779,train/1780.jpg,3-9,Male,Southeast Asian,False,0.992938220500946
1781,train/1782.jpg,3-9,Female,Southeast Asian,True,0.9982401132583618
1786,train/1787.jpg,30-39,Male,Southeast Asian,True,0.9998058676719666
1798,train/1799.jpg,60-69,Female,Southeast Asian,False,0.9992856383323669
1807,train/1808.jpg,20-29,Male,Southeast Asian,True,0.9999998807907104
1816,train/1817.jpg,10-19,Male,Southeast Asian,False,0.9999980926513672
1828,train/1829.jpg,3-9,Female,Southeast Asian,False,0.9987861514091492
1829,train/1830.jpg,10-19,Female,Southeast Asian,True,0.9942755103111267
1858,train/1859.jpg,60-69,Male,Southeast Asian,False,0.998002827167511
1867,train/1868.jpg,3-9,Female,Southeast Asian,False,0.9999363422393799
1868,train/1869.jpg,20-29,Female,Southeast Asian,True,0.9999388456344604
1876,train/1877.jpg,40-49,Female,Southeast Asian,False,0.9998856782913208
1906,train/1907.jpg,10-19,Female,Southeast Asian,False,0.9999969005584717
1916,train/1917.jpg,20-29,Male,Southeast Asian,False,0.9999998807907104
1918,train/1919.jpg,30-39,Female,Southeast Asian,False,0.999980092048645
1928,train/1929.jpg,40-49,Female,Southeast Asian,False,0.9964573979377747
1933,train/1934.jpg,40-49,Female,Southeast Asian,True,0.9990220069885254
1945,train/1946.jpg,more than 70,Female,Southeast Asian,False,0.9995434880256653
1947,train/1948.jpg,20-29,Male,Southeast Asian,False,0.9997263550758362
1952,train/1953.jpg,more than 70,Female,Southeast Asian,False,0.9999955892562866
1957,train/1958.jpg,40-49,Female,Southeast Asian,True,0.9999479055404663
1960,train/1961.jpg,30-39,Female,Southeast Asian,False,0.9999866485595703
1968,train/1969.jpg,40-49,Female,Southeast Asian,False,0.9999969005584717
1971,train/1972.jpg,3-9,Male,Southeast Asian,False,nenhum rosto detectado (=0)
1982,train/1983.jpg,30-39,Male,Southeast Asian,False,0.999946117401123
2009,train/2010.jpg,3-9,Male,Southeast Asian,True,0.9998078942298889
2012,train/2013.jpg,40-49,Male,Southeast Asian,True,0.9907688498497009
2020,train/2021.jpg,20-29,Male,Southeast Asian,False,0.8812187910079956
2028,train/2029.jpg,20-29,Female,Southeast Asian,False,0.9999758005142212
2029,train/2030.jpg,3-9,Female,Southeast Asian,True,0.9999998807907104
2031,train/2032.jpg,more than 70,Female,Southeast Asian,False,0.999285876750946
2042,train/2043.jpg,20-29,Male,Southeast Asian,True,0.9999970197677612
2046,train/2047.jpg,20-29,Male,Southeast Asian,False,0.9945247173309326
2048,train/2049.jpg,20-29,Male,Southeast Asian,False,0.9996309280395508
2052,train/2053.jpg,20-29,Male,Southeast Asian,True,0.9999994039535522
2055,train/2056.jpg,50-59,Male,Southeast Asian,False,0.9996770620346069
2067,train/2068.jpg,10-19,Female,Southeast Asian,False,0.9996058344841003
2068,train/2069.jpg,50-59,Female,Southeast Asian,False,0.9997186064720154
2075,train/2076.jpg,more than 70,Male,Southeast Asian,False,0.999985933303833
2078,train/2079.jpg,10-19,Female,Southeast Asian,True,0.9976798892021179
2109,train/2110.jpg,40-49,Male,Southeast Asian,False,0.9718654751777649
2120,train/2121.jpg,60-69,Female,Southeast Asian,False,0.9996843338012695
2126,train/2127.jpg,3-9,Male,Southeast Asian,False,nenhum rosto detectado (=0)
2133,train/2134.jpg,3-9,Female,Southeast Asian,False,mais de um rosto detectado
2134,train/2135.jpg,20-29,Female,Southeast Asian,False,0.9998615980148315
2142,train/2143.jpg,40-49,Female,Southeast Asian,True,0.9997426867485046
2156,train/2157.jpg,60-69,Male,Southeast Asian,True,0.9998072981834412
2161,train/2162.jpg,10-19,Male,Southeast Asian,False,0.9988252520561218
2167,train/2168.jpg,10-19,Female,Southeast Asian,True,0.9999948740005493
2171,train/2172.jpg,20-29,Female,Southeast Asian,False,0.9998062252998352
2175,train/2176.jpg,30-39,Male,Southeast Asian,True,0.9947944283485413
2176,train/2177.jpg,40-49,Female,Southeast Asian,True,0.9997404217720032
2178,train/2179.jpg,60-69,Male,Southeast Asian,False,0.9992666840553284
2181,train/2182.jpg,20-29,Female,Southeast Asian,True,0.9997770190238953
2185,train/2186.jpg,20-29,Male,Southeast Asian,False,0.9999313354492188
2193,train/2194.jpg,3-9,Male,Southeast Asian,False,0.9982663989067078
2207,train/2208.jpg,40-49,Male,Southeast Asian,True,0.99978107213974
2210,train/2211.jpg,20-29,Female,Southeast Asian,True,0.9999815225601196
2212,train/2213.jpg,30-39,Male,Southeast Asian,True,0.9999985694885254
2215,train/2216.jpg,30-39,Male,Southeast Asian,True,0.9998206496238708
2242,train/2243.jpg,20-29,Female,Southeast Asian,False,0.989930272102356
2250,train/2251.jpg,3-9,Male,Southeast Asian,False,0.999822199344635
2251,train/2252.jpg,60-69,Male,Southeast Asian,False,0.9999657869338989
2252,train/2253.jpg,20-29,Female,Southeast Asian,True,0.9999465942382812
2257,train/2258.jpg,30-39,Female,Southeast Asian,False,0.9145602583885193
2281,train/2282.jpg,20-29,Female,Southeast Asian,True,0.9999996423721313
2290,train/2291.jpg,3-9,Female,Southeast Asian,True,0.999382495880127
2294,train/2295.jpg,30-39,Male,Southeast Asian,False,0.9998319149017334
2296,train/2297.jpg,20-29,Male,Southeast Asian,True,0.9999167919158936
2302,train/2303.jpg,20-29,Male,Southeast Asian,True,nenhum rosto detectado (=0)
2311,train/2312.jpg,20-29,Female,Southeast Asian,True,nenhum rosto detectado (=0)
2350,train/2351.jpg,20-29,Male,Southeast Asian,True,0.9999363422393799
2359,train/2360.jpg,20-29,Female,Southeast Asian,False,0.9987395405769348
2372,train/2373.jpg,20-29,Female,Southeast Asian,True,0.9999984502792358
2380,train/2381.jpg,10-19,Male,Southeast Asian,False,0.999874472618103
2396,train/2397.jpg,30-39,Female,Southeast Asian,False,0.7212322950363159
2402,train/2403.jpg,30-39,Male,Southeast Asian,False,0.9904266595840454
2424,train/2425.jpg,10-19,Female,Southeast Asian,True,0.9994875192642212
2433,train/2434.jpg,3-9,Male,Southeast Asian,False,0.9999833106994629
2434,train/2435.jpg,3-9,Female,Southeast Asian,True,0.9998012185096741
2438,train/2439.jpg,50-59,Female,Southeast Asian,True,0.9999217987060547
2445,train/2446.jpg,3-9,Male,Southeast Asian,False,0.9997177720069885
2451,train/2452.jpg,10-19,Male,Southeast Asian,False,0.9992369413375854
2457,train/2458.jpg,20-29,Male,Southeast Asian,True,0.9998015761375427
2471,train/2472.jpg,20-29,Male,Southeast Asian,False,0.9998562335968018
2473,train/2474.jpg,20-29,Male,Southeast Asian,True,0.9937112331390381
2502,train/2503.jpg,10-19,Male,Southeast Asian,True,0.9999269247055054
2503,train/2504.jpg,30-39,Female,Southeast Asian,True,0.9995430707931519
2510,train/2511.jpg,20-29,Female,Southeast Asian,True,0.9989890456199646
2514,train/2515.jpg,20-29,Female,Southeast Asian,False,0.9979346990585327
2519,train/2520.jpg,50-59,Male,Southeast Asian,True,0.9599915742874146
2540,train/2541.jpg,0-2,Male,Southeast Asian,True,0.9999909400939941
2559,train/2560.jpg,20-29,Male,Southeast Asian,True,0.9091827273368835
2568,train/2569.jpg,3-9,Female,Southeast Asian,False,0.9932315349578857
2570,train/2571.jpg,3-9,Male,Southeast Asian,False,nenhum rosto detectado (=0)
2580,train/2581.jpg,60-69,Male,Southeast Asian,False,0.9999924898147583
2584,train/2585.jpg,3-9,Female,Southeast Asian,False,0.9994845390319824
2585,train/2586.jpg,20-29,Female,Southeast Asian,False,0.9999988079071045
2593,train/2594.jpg,30-39,Male,Southeast Asian,False,0.9985546469688416
2594,train/2595.jpg,40-49,Female,Southeast Asian,True,0.9867391586303711
2606,train/2607.jpg,30-39,Male,Southeast Asian,True,0.9990113973617554
2608,train/2609.jpg,3-9,Male,Southeast Asian,True,0.9992577433586121
2611,train/2612.jpg,0-2,Male,Southeast Asian,False,0.9961463212966919
2614,train/2615.jpg,0-2,Female,Southeast Asian,False,0.9297831654548645
2626,train/2627.jpg,30-39,Male,Southeast Asian,True,nenhum rosto detectado (=0)
2655,train/2656.jpg,10-19,Female,Southeast Asian,True,0.9999724626541138
2708,train/2709.jpg,50-59,Male,Southeast Asian,False,0.9999945163726807
2709,train/2710.jpg,3-9,Female,Southeast Asian,True,0.9980430603027344
2710,train/2711.jpg,30-39,Female,Southeast Asian,True,1.0
2722,train/2723.jpg,10-19,Female,Southeast Asian,True,0.9999395608901978
2731,train/2732.jpg,3-9,Female,Southeast Asian,False,0.9921796321868896
2735,train/2736.jpg,20-29,Male,Southeast Asian,True,0.9995179176330566
2739,train/2740.jpg,more than 70,Male,Southeast Asian,False,0.9998109936714172
2745,train/2746.jpg,3-9,Male,Southeast Asian,True,0.9972788691520691
2747,train/2748.jpg,60-69,Female,Southeast Asian,False,0.9999493360519409
2764,train/2765.jpg,3-9,Male,Southeast Asian,True,0.9999432563781738
2800,train/2801.jpg,3-9,Male,Southeast Asian,False,0.9999891519546509
2801,train/2802.jpg,20-29,Female,Southeast Asian,True,0.9999481439590454
2807,train/2808.jpg,40-49,Female,Southeast Asian,True,0.9996919631958008
2831,train/2832.jpg,30-39,Male,Southeast Asian,False,0.999783456325531
2835,train/2836.jpg,20-29,Female,Southeast Asian,True,0.9996178150177002
2850,train/2851.jpg,30-39,Male,Southeast Asian,False,0.9998118281364441
2856,train/2857.jpg,50-59,Female,Southeast Asian,False,0.9731974601745605
2881,train/2882.jpg,20-29,Male,Southeast Asian,False,0.9999953508377075
2882,train/2883.jpg,20-29,Female,Southeast Asian,True,0.9920784831047058
2898,train/2899.jpg,30-39,Female,Southeast Asian,False,0.9997459053993225
2903,train/2904.jpg,20-29,Male,Southeast Asian,False,0.9432562589645386
2906,train/2907.jpg,10-19,Male,Southeast Asian,True,0.9999881982803345
2917,train/2918.jpg,3-9,Male,Southeast Asian,False,0.9801601767539978
2931,train/2932.jpg,30-39,Female,Southeast Asian,True,0.9999979734420776
2943,train/2944.jpg,30-39,Male,Southeast Asian,False,0.9859519004821777
2958,train/2959.jpg,30-39,Male,Southeast Asian,True,0.9998905658721924
2962,train/2963.jpg,50-59,Female,Southeast Asian,False,0.999943733215332
2979,train/2980.jpg,30-39,Female,Southeast Asian,False,0.999093770980835
2982,train/2983.jpg,10-19,Female,Southeast Asian,False,0.9994288086891174
2986,train/2987.jpg,30-39,Male,Southeast Asian,True,0.9161709547042847
2991,train/2992.jpg,3-9,Male,Southeast Asian,False,0.999992847442627
3002,train/3003.jpg,30-39,Male,Southeast Asian,False,0.9991492033004761
3005,train/3006.jpg,3-9,Female,Southeast Asian,True,0.9992990493774414
3010,train/3011.jpg,10-19,Female,Southeast Asian,True,0.9999994039535522
3038,train/3039.jpg,3-9,Male,Southeast Asian,True,0.9999996423721313
3061,train/3062.jpg,20-29,Male,Southeast Asian,False,0.8920444846153259
3066,train/3067.jpg,more than 70,Male,Southeast Asian,True,0.9999966621398926
3069,train/3070.jpg,20-29,Female,Southeast Asian,False,0.9999898672103882
3073,train/3074.jpg,30-39,Female,Southeast Asian,False,0.9995988011360168
3084,train/3085.jpg,30-39,Female,Southeast Asian,False,0.9997503161430359
3094,train/3095.jpg,30-39,Female,Southeast Asian,True,0.9997338652610779
3103,train/3104.jpg,50-59,Male,Southeast Asian,True,nenhum rosto detectado (=0)
3113,train/3114.jpg,30-39,Female,Southeast Asian,True,0.999954104423523
3117,train/3118.jpg,20-29,Female,Southeast Asian,False,0.9971177577972412
3130,train/3131.jpg,3-9,Male,Southeast Asian,True,0.9987867474555969
3141,train/3142.jpg,30-39,Male,Southeast Asian,True,0.9999717473983765
3146,train/3147.jpg,3-9,Male,Southeast Asian,True,0.9999934434890747
3164,train/3165.jpg,30-39,Male,Southeast Asian,False,nenhum rosto detectado (=0)
3193,train/3194.jpg,3-9,Male,Southeast Asian,False,0.9986217021942139
3195,train/3196.jpg,30-39,Female,Southeast Asian,True,0.999995231628418
3196,train/3197.jpg,10-19,Male,Southeast Asian,False,0.9999922513961792
3217,train/3218.jpg,20-29,Male,Southeast Asian,True,0.99960857629776
3220,train/3221.jpg,10-19,Male,Southeast Asian,False,0.9999544620513916
3228,train/3229.jpg,3-9,Female,Southeast Asian,False,0.9997095465660095
3232,train/3233.jpg,30-39,Male,Southeast Asian,True,0.9998432397842407
3254,train/3255.jpg,30-39,Female,Southeast Asian,True,0.9999406337738037
3287,train/3288.jpg,50-59,Male,Southeast Asian,False,0.9999990463256836
3290,train/3291.jpg,30-39,Female,Southeast Asian,False,0.9980351328849792
3292,train/3293.jpg,30-39,Female,Southeast Asian,False,0.9946019649505615
3314,train/3315.jpg,20-29,Male,Southeast Asian,True,0.9995021820068359
3329,train/3330.jpg,20-29,Female,Southeast Asian,False,mais de um rosto detectado
